, SMCI, 12.62 , 2012-09-04 00:00:00-04:00 , 13.33 , 2012-09-14 00:00:00-04:00 ,0.71, 5.62599 , 9849.42, 100,13 , 8 ,
, SBUX, 20.1691 , 2012-08-31 00:00:00-04:00 , 21.0269 , 2012-09-13 00:00:00-04:00 ,0.857832, 4.2532, 795075 ,96.0784 ,51 , 8 ,
, BNS.TO, 15.3569 , 2012-08-29 00:00:00-04:00 , 16.112, 2012-11-01 00:00:00-04:00 ,0.755056, 4.91672 ,37023.9 ,92.4528 ,53 ,44 ,
, IDXX, 47.55 , 2012-08-28 00:00:00-04:00 , 50.075, 2012-09-24 00:00:00-04:00 ,2.525 , 5.3102, 553902 ,91.8033 ,61 ,18 ,
, CME , 32.4078 , 2012-08-22 00:00:00-04:00 , 36.2125 , 2012-09-13 00:00:00-04:00 ,3.80473 ,11.7402,52492.4 , 100,23 ,15 ,
, ABX.TO, 29.8691 , 2012-08-21 00:00:00-04:00 , 34.2897 , 2012-09-19 00:00:00-04:00 ,4.42059 ,14.7998,60051.5 ,96.1538 ,52 ,20 ,
, HD, 43.5816 , 2012-08-20 00:00:00-04:00 , 48.9398 , 2012-10-05 00:00:00-04:00 ,5.3582,12.2947,1.18347e+07 ,92.8571 ,84 ,33 ,
, NOW , 29.75 , 2012-08-16 00:00:00-04:00 , 40.37 , 2012-09-24 00:00:00-04:00 , 10.62,35.6975, 1356.97, 100, 1 ,26 ,
, EA, 12.8378 , 2012-08-15 00:00:00-04:00 , 14.2206 , 2012-09-14 00:00:00-04:00 ,1.38284 ,10.7716,4.85643e+06 ,91.8033 ,61 ,21 ,
, AMZN, 11.6595 , 2012-08-14 00:00:00-04:00 , 13.084, 2012-09-19 00:00:00-04:00 ,1.4245,12.2175,6.54244e+06 ,93.617,47 ,25 ,
, XYL , 20.9357 , 2012-08-13 00:00:00-04:00 , 22.2812 , 2012-09-19 00:00:00-04:00 ,1.34557 , 6.42716 , 1140.97, 100, 2 ,26 ,
, WYNN, 76.752, 2012-08-10 00:00:00-04:00 , 92.6331 , 2012-11-01 00:00:00-04:00 , 15.881 ,20.6913, 207878 ,96.4286 ,28 ,56 ,
, C , 22.6535 , 2012-08-09 00:00:00-04:00 , 30.2049 , 2012-11-06 00:00:00-05:00 ,7.55139 ,33.3344,1.97545e+07 ,93.6842 ,95 ,60 ,
, XSD , 21.0768 , 2012-08-06 00:00:00-04:00 , 22.671, 2012-09-14 00:00:00-04:00 ,1.59424 , 7.56394 , 4980.89,95,20 ,28 ,
, EBAY, 17.2514 , 2012-08-03 00:00:00-04:00 , 19.5697 , 2012-09-17 00:00:00-04:00 ,2.31829 ,13.4382, 422795 , 100,38 ,30 ,
, H , 35.8731 , 2012-08-01 00:00:00-04:00 , 40.4657 , 2012-09-14 00:00:00-04:00 ,4.59261 ,12.8024, 2390.39, 100, 7 ,31 ,
, ITW , 41.6784 , 2012-07-31 00:00:00-04:00 , 47.0704 , 2012-09-13 00:00:00-04:00 ,5.39195 ,12.937 ,1.22714e+07 ,92.3077 , 117 ,31 ,
, TMO , 53.7253 , 2012-07-27 00:00:00-04:00 , 58.4502 , 2012-10-05 00:00:00-04:00 ,4.72488 , 8.79451 ,1.06017e+07 ,95.2381 ,84 ,49 ,
, NTAP, 24.5923 , 2012-07-26 00:00:00-04:00 , 27.788, 2012-09-21 00:00:00-04:00 ,3.19569 ,12.9947,5.51175e+06 ,92.4528 ,53 ,40 ,
, PPL.TO, 14.6308 , 2012-07-23 00:00:00-04:00 , 15.2811 , 2012-11-06 00:00:00-05:00 ,0.650255, 4.44442 , 4205.02,95.4545 ,22 ,73 ,
, GOOGL , 14.8413 , 2012-07-19 00:00:00-04:00 , 19.2205 , 2012-10-04 00:00:00-04:00 ,4.37913 ,29.5063,34213.2 , 100,19 ,54 ,
, TMUS, 10.7968 , 2012-07-17 00:00:00-04:00 , 22.3002 , 2012-10-02 00:00:00-04:00 , 11.5034, 106.545 ,11652.8 ,93.3333 ,15 ,54 ,
, IMO.TO, 33.643, 2012-07-16 00:00:00-04:00 , 37.5775 , 2012-09-14 00:00:00-04:00 ,3.93454 ,11.695 ,69516.3 ,96.3636 ,55 ,42 ,
, SPGI, 38.3694 , 2012-07-13 00:00:00-04:00 , 46.8142 , 2012-10-16 00:00:00-04:00 ,8.44477 ,22.0091,1.94597e+07 ,91.9192 ,99 ,66 ,
, XHB , 19.4245 , 2012-07-12 00:00:00-04:00 , 23.7423 , 2012-09-21 00:00:00-04:00 ,4.31775 ,22.2284, 6838.63, 100,15 ,50 ,
, ABT , 25.066, 2012-07-11 00:00:00-04:00 , 25.612, 2012-07-30 00:00:00-04:00 ,0.546078, 2.17856 , 946300 ,94.382,89 ,13 ,
, EMA.TO, 19.7902 , 2012-07-09 00:00:00-04:00 , 20.9096 , 2012-08-23 00:00:00-04:00 ,1.11938 , 5.6562,15347.4 ,93.75 ,48 ,32 ,
, XME , 35.9149 , 2012-07-03 00:00:00-04:00 , 39.785, 2012-09-14 00:00:00-04:00 ,3.87008 ,10.7757, 9976.59, 100,16 ,51 ,
, MELI, 77.3397 , 2012-07-02 00:00:00-04:00 , 89.6085 , 2012-10-17 00:00:00-04:00 , 12.2688,15.8636,17525.3 , 100,14 ,75 ,
, EFA , 35.8317 , 2012-06-29 00:00:00-04:00 , 39.554, 2012-09-14 00:00:00-04:00 ,3.72231 ,10.3883, 7206.24, 100,27 ,53 ,
, BIIB,143.16 , 2012-06-27 00:00:00-04:00 ,145.91 , 2012-07-17 00:00:00-04:00 ,2.75, 1.92093 ,1.06413e+07 ,94.4444 ,54 ,13 ,
, XBI , 27.9326 , 2012-06-26 00:00:00-04:00 , 30.2146 , 2012-07-27 00:00:00-04:00 ,2.28199 , 8.16962 , 4331.71, 100,16 ,22 ,
, HYG , 48.5275 , 2012-06-25 00:00:00-04:00 , 51.4619 , 2012-09-13 00:00:00-04:00 ,2.93441 , 6.0469, 1914.33,92.8571 ,14 ,56 ,
, CURE,5.1979 , 2012-06-22 00:00:00-04:00 ,5.72629, 2012-07-27 00:00:00-04:00 ,0.528399,10.1656, 1438.31, 100, 2 ,24 ,
, TSLA,2.146, 2012-06-21 00:00:00-04:00 ,2.39733, 2012-07-16 00:00:00-04:00 ,0.251333,11.7117, 3352.78, 100, 5 ,16 ,
, MCHP, 12.7463 , 2012-06-20 00:00:00-04:00 , 13.7011 , 2012-08-17 00:00:00-04:00 ,0.954825, 7.49099 ,1.18819e+06 ,92.3077 ,52 ,41 ,
, ADP , 37.5833 , 2012-06-19 00:00:00-04:00 , 40.2189 , 2012-09-06 00:00:00-04:00 ,2.63564 , 7.0128, 953649 ,94.5652 ,92 ,55 ,
, DG, 46.7652 , 2012-06-18 00:00:00-04:00 , 50.3611 , 2012-07-10 00:00:00-04:00 ,3.59593 , 7.68933 , 2284.68, 100, 8 ,15 ,
, PSX , 23.4623 , 2012-06-15 00:00:00-04:00 , 31.6463 , 2012-09-21 00:00:00-04:00 ,8.18407 ,34.8818, 1348.82, 100, 1 ,68 ,
, SIX , 17.1118 , 2012-06-14 00:00:00-04:00 , 20.0343 , 2012-08-03 00:00:00-04:00 ,2.92244 ,17.0785, 2748.76, 100, 4 ,35 ,
, GLD ,157.12 , 2012-06-13 00:00:00-04:00 ,173.61 , 2012-10-04 00:00:00-04:00 , 16.49,10.4952, 7543.27, 100,23 ,79 ,
, BMY , 24.0012 , 2012-06-12 00:00:00-04:00 , 25.5739 , 2012-07-19 00:00:00-04:00 ,1.57265 , 6.55239 ,6.00368e+06 ,93.913, 115 ,26 ,
, ABX.TO, 35.7398 , 2012-06-01 00:00:00-04:00 , 35.8381 , 2012-06-04 00:00:00-04:00 ,0.0982628 , 0.274939,52309.8 ,96.0784 ,51 , 1 ,
, ARX.TO, 12.877, 2012-05-25 00:00:00-04:00 , 15.4321 , 2012-07-27 00:00:00-04:00 ,2.55513 ,19.8426,34336 ,90.9091 ,44 ,44 ,
, WMT , 16.7971 , 2012-05-23 00:00:00-04:00 , 19.5021 , 2012-07-30 00:00:00-04:00 ,2.70501 ,16.1041,1.10838e+08 ,91.6667 , 108 ,46 ,
, DXCM,2.625, 2012-05-16 00:00:00-04:00 ,3.2775 , 2012-07-11 00:00:00-04:00 ,0.6525,24.8571,48505.3 , 100,21 ,38 ,
, BCE.TO, 21.6484 , 2012-05-11 00:00:00-04:00 , 24.3468 , 2012-08-13 00:00:00-04:00 ,2.69836 ,12.4645,72406.7 ,97.7273 ,44 ,63 ,
, TRIP, 36.6382 , 2012-05-08 00:00:00-04:00 , 40.2486 , 2012-05-29 00:00:00-04:00 ,3.61046 , 9.85437 , 1330.42, 100, 3 ,14 ,
, EMA.TO, 20.1673 , 2012-05-07 00:00:00-04:00 , 19.4537 , 2012-05-15 00:00:00-04:00 , -0.713631,-3.53854 ,14525.8 ,93.617,47 , 3 ,
, LLY , 30.9346 , 2012-05-04 00:00:00-04:00 , 33.7512 , 2012-07-18 00:00:00-04:00 ,2.81663 , 9.1051,4.80611e+06 ,91.9355 , 124 ,51 ,
, SPG , 86.772, 2012-05-03 00:00:00-04:00 , 87.09 , 2012-05-11 00:00:00-04:00 ,0.318054, 0.36654 ,44303 ,94.4444 ,54 , 6 ,
, EBAY, 15.9566 , 2012-05-02 00:00:00-04:00 , 15.976, 2012-05-10 00:00:00-04:00 ,0.0193815 , 0.121464, 372709 , 100,37 , 6 ,
, VZ, 23.0687 , 2012-05-01 00:00:00-04:00 , 26.3942 , 2012-07-18 00:00:00-04:00 ,3.32546 ,14.4155, 241699 ,96.0526 ,76 ,54 ,
, DAL ,9.66467, 2012-04-30 00:00:00-04:00 , 10.6699 , 2012-05-31 00:00:00-04:00 ,1.00527 ,10.4015,10048.8 , 100,15 ,22 ,
, GILD, 19.3868 , 2012-04-27 00:00:00-04:00 , 19.4983 , 2012-05-14 00:00:00-04:00 ,0.111509, 0.575182,1.07051e+07 ,94.3396 ,53 ,11 ,
, AVB , 99.346, 2012-04-26 00:00:00-04:00 ,100.771, 2012-05-07 00:00:00-04:00 ,1.42484 , 1.43422 ,22374.9 ,94.1176 ,51 , 7 ,
, AQN.TO,3.53492, 2012-04-25 00:00:00-04:00 ,3.91455, 2012-07-23 00:00:00-04:00 ,0.37963 ,10.7394, 6244.29, 100,23 ,61 ,
, AAL ,8.77692, 2012-04-24 00:00:00-04:00 , 13.6226 , 2012-07-13 00:00:00-04:00 ,4.84569 ,55.2095, 118858 ,94.4444 ,18 ,56 ,
, TLT , 87.2149 , 2012-04-20 00:00:00-04:00 , 97.5515 , 2012-06-01 00:00:00-04:00 , 10.3367,11.852 , 4316.44,95.8333 ,24 ,29 ,
, SPGI, 40.4796 , 2012-04-12 00:00:00-04:00 , 40.9585 , 2012-04-18 00:00:00-04:00 ,0.478867, 1.18298 ,1.59494e+07 ,91.8367 ,98 , 4 ,
, PPL.TO, 15.6061 , 2012-04-09 00:00:00-04:00 , 16.2179 , 2012-05-04 00:00:00-04:00 ,0.611773, 3.92008 , 4026.09,95.2381 ,21 ,19 ,
, BIIB,128.8, 2012-04-03 00:00:00-04:00 ,137.04 , 2012-05-15 00:00:00-04:00 ,8.23999 , 6.39751 ,1.04408e+07 ,94.3396 ,53 ,29 ,
, INCY, 19.3, 2012-03-30 00:00:00-04:00 , 19.73 , 2012-04-02 00:00:00-04:00 ,0.43, 2.22798 ,3.44581e+08 ,91.6667 ,48 , 1 ,
, TRIP, 31.2669 , 2012-03-29 00:00:00-04:00 , 33.2322 , 2012-04-02 00:00:00-04:00 ,1.9653, 6.28555 , 1211.07, 100, 2 , 2 ,
, XLP , 24.8264 , 2012-03-26 00:00:00-04:00 , 25.0893 , 2012-04-02 00:00:00-04:00 ,0.262941, 1.05912 , 3761.79,97.1429 ,35 , 5 ,
, GOOG, 16.0048 , 2012-03-23 00:00:00-04:00 , 16.3328 , 2012-03-28 00:00:00-04:00 ,0.32802 , 2.04952 ,26418.2 , 100,18 , 3 ,
, SBUX, 21.7252 , 2012-03-21 00:00:00-04:00 , 24.8986 , 2012-04-13 00:00:00-04:00 ,3.17339 ,14.6069, 762638 ,96,50 ,16 ,
, DG, 40.9863 , 2012-03-20 00:00:00-04:00 , 43.6674 , 2012-05-07 00:00:00-04:00 ,2.6811, 6.54145 , 2121.55, 100, 7 ,33 ,
, VZ, 22.1564 , 2012-03-14 00:00:00-04:00 , 22.3304 , 2012-03-21 00:00:00-04:00 ,0.174015, 0.785395, 211247 ,96,75 , 5 ,
, T ,9.85887, 2012-03-13 00:00:00-04:00 ,9.92433, 2012-03-21 00:00:00-04:00 ,0.0654583 , 0.663954, 176119 ,94.1176 ,85 , 6 ,
, ABT , 22.0309 , 2012-03-12 00:00:00-04:00 , 24.0585 , 2012-05-03 00:00:00-04:00 ,2.02763 , 9.20357 , 926124 ,94.3182 ,88 ,37 ,
, TJX , 15.9487 , 2012-03-05 00:00:00-05:00 , 18.1363 , 2012-05-02 00:00:00-04:00 ,2.18761 ,13.7166, 764214 ,90.9091 ,66 ,41 ,
, TRP.TO, 24.3026 , 2012-03-02 00:00:00-05:00 , 24.9296 , 2012-03-13 00:00:00-04:00 ,0.627031, 2.5801,12346.3 ,93.3333 ,45 , 7 ,
, MO, 14.7936 , 2012-03-01 00:00:00-05:00 , 16.2593 , 2012-05-03 00:00:00-04:00 ,1.46576 , 9.90809 ,3.47505e+08 ,90.9836 , 122 ,44 ,
, USO ,326.32 , 2012-02-28 00:00:00-05:00 ,334, 2012-03-01 00:00:00-05:00 ,7.67999 , 2.35352 , 4619.73,93.3333 ,15 , 2 ,
, ARX.TO, 14.9548 , 2012-02-23 00:00:00-05:00 , 15.0903 , 2012-02-27 00:00:00-05:00 ,0.135451, 0.905736,28650.9 ,90.6977 ,43 , 2 ,
, MSI , 40.1726 , 2012-02-22 00:00:00-05:00 , 41.7369 , 2012-03-08 00:00:00-05:00 ,1.56432 , 3.89401 ,5.71745e+09 ,93.1298 , 131 ,11 ,
, BBY , 17.5111 , 2012-02-21 00:00:00-05:00 , 16.1661 , 2012-03-14 00:00:00-04:00 , -1.34492 ,-7.68042 ,2.6865e+09,91.0448 ,67 , 5 ,
, EMA.TO, 19.1498 , 2012-02-16 00:00:00-05:00 , 19.9944 , 2012-03-13 00:00:00-04:00 ,0.844589, 4.41043 ,15058.6 ,95.6522 ,46 ,17 ,
, MELI, 96.5889 , 2012-02-15 00:00:00-05:00 ,100.005, 2012-02-27 00:00:00-05:00 ,3.41624 , 3.53688 ,15125.8 , 100,13 , 7 ,
, V , 26.3998 , 2012-02-14 00:00:00-05:00 , 27.5566 , 2012-03-26 00:00:00-04:00 ,1.1568, 4.38184 , 1854.62,91.6667 ,12 ,28 ,
, MA, 36.9823 , 2012-02-10 00:00:00-05:00 , 41.1481 , 2012-04-13 00:00:00-04:00 ,4.16575 ,11.2642,15029.6 , 100,13 ,43 ,
, TSLA,2.10667, 2012-02-07 00:00:00-05:00 ,2.534, 2012-04-03 00:00:00-04:00 ,0.427333,20.2848, 3001.28, 100, 4 ,39 ,
, WCP.TO,5.27144, 2012-02-06 00:00:00-05:00 ,5.76906, 2012-02-27 00:00:00-05:00 ,0.497614, 9.4398,24967.4 ,90,20 ,14 ,
, XSW , 27.6104 , 2012-02-02 00:00:00-05:00 , 29.4256 , 2012-03-19 00:00:00-04:00 ,1.81522 , 6.57442 , 1065.74, 100, 1 ,31 ,
, CME , 28.2595 , 2012-01-30 00:00:00-05:00 , 35.8497 , 2012-03-21 00:00:00-04:00 ,7.59023 ,26.8591,45224.3 , 100,21 ,36 ,
, WYNN, 88.4377 , 2012-01-27 00:00:00-05:00 ,100.755, 2012-04-27 00:00:00-04:00 , 12.3172,13.9275, 172240 ,96.2963 ,27 ,63 ,
, TRIP, 27.612, 2012-01-26 00:00:00-05:00 , 31.4626 , 2012-02-03 00:00:00-05:00 ,3.85056 ,13.9453, 1139.45, 100, 1 , 6 ,
, EBAY, 12.3823 , 2012-01-25 00:00:00-05:00 , 14.7626 , 2012-03-26 00:00:00-04:00 ,2.38031 ,19.2235, 372257 , 100,36 ,42 ,
, CRM , 28.6875 , 2012-01-23 00:00:00-05:00 , 39.8925 , 2012-04-19 00:00:00-04:00 , 11.205 ,39.0588,43693 ,90,20 ,61 ,
, INTU, 51.2583 , 2012-01-20 00:00:00-05:00 , 54.6971 , 2012-02-22 00:00:00-05:00 ,3.43878 , 6.70873 , 757009 ,93.1034 ,58 ,22 ,
, EFA , 36.2074 , 2012-01-19 00:00:00-05:00 , 39.1091 , 2012-03-19 00:00:00-04:00 ,2.90165 , 8.01396 , 6528.08, 100,26 ,41 ,
, BIDU,128.85 , 2012-01-17 00:00:00-05:00 ,151.38 , 2012-04-13 00:00:00-04:00 , 22.53,17.4854,57036 ,94.1176 ,17 ,61 ,
, TSM ,9.74508, 2012-01-12 00:00:00-05:00 , 10.3511 , 2012-02-28 00:00:00-05:00 ,0.605983, 6.21835 , 171086 ,94.8718 ,39 ,31 ,
, XME , 43.5065 , 2012-01-10 00:00:00-05:00 , 47.063, 2012-02-03 00:00:00-05:00 ,3.55647 , 8.17457 , 9006.12, 100,15 ,17 ,
, QQQ , 51.5769 , 2012-01-09 00:00:00-05:00 , 61.1957 , 2012-04-02 00:00:00-04:00 ,9.61885 ,18.6495, 9582.76,94.7368 ,38 ,58 ,
, TMO , 45.3797 , 2012-01-06 00:00:00-05:00 , 55.5446 , 2012-03-26 00:00:00-04:00 , 10.165 ,22.3998,9.74472e+06 ,95.1807 ,83 ,54 ,
, SBUX, 18.6515 , 2012-01-05 00:00:00-05:00 , 19.8842 , 2012-02-13 00:00:00-05:00 ,1.23266 , 6.6089, 665438 ,95.9184 ,49 ,26 ,
, XBI , 21.3126 , 2012-01-04 00:00:00-05:00 , 26.5738 , 2012-02-06 00:00:00-05:00 ,5.26118 ,24.6858, 4004.55, 100,15 ,22 ,
, SPG , 71.6904 , 2012-01-03 00:00:00-05:00 , 77.2305 , 2012-03-05 00:00:00-05:00 ,5.54008 , 7.72778 ,44141.2 ,94.3396 ,53 ,42 ,
, ABT , 21.0922 , 2011-12-30 00:00:00-05:00 , 21.276, 2012-01-03 00:00:00-05:00 ,0.183809, 0.871456, 848071 ,94.2529 ,87 , 1 ,
, XYL , 21.9916 , 2011-12-29 00:00:00-05:00 , 23.5764 , 2012-02-21 00:00:00-05:00 ,1.58476 , 7.20621 , 1072.06, 100, 1 ,35 ,
, SMCI, 16.02 , 2011-12-27 00:00:00-05:00 , 17.71 , 2012-02-16 00:00:00-05:00 ,1.69,10.5493, 9324.81, 100,12 ,35 ,
, AVB , 88.7295 , 2011-12-23 00:00:00-05:00 , 94.6593 , 2012-02-03 00:00:00-05:00 ,5.92984 , 6.68306 ,22058.5 ,94,50 ,27 ,
, CM.TO , 20.2898 , 2011-12-22 00:00:00-05:00 , 21.5672 , 2012-01-23 00:00:00-05:00 ,1.27744 , 6.29597 ,49785.8 ,95.8333 ,48 ,19 ,
, BCE.TO, 21.2558 , 2011-12-16 00:00:00-05:00 , 22.3559 , 2011-12-30 00:00:00-05:00 ,1.10016 , 5.17582 ,64381.8 ,97.6744 ,43 , 8 ,
, ADP , 34.1533 , 2011-12-15 00:00:00-05:00 , 37.9911 , 2012-01-25 00:00:00-05:00 ,3.83781 ,11.237 , 891154 ,94.5055 ,91 ,26 ,
, HYG , 45.1393 , 2011-12-14 00:00:00-05:00 , 48.5813 , 2012-03-01 00:00:00-05:00 ,3.44196 , 7.6252, 1805.17,92.3077 ,13 ,52 ,
, VZ, 21.2014 , 2011-12-13 00:00:00-05:00 , 22.2321 , 2011-12-30 00:00:00-05:00 ,1.0307, 4.86146 , 209601 ,95.9459 ,74 ,12 ,
, DAL ,7.49541, 2011-12-12 00:00:00-05:00 ,9.96448, 2012-02-03 00:00:00-05:00 ,2.46908 ,32.9412, 9102.08, 100,14 ,36 ,
, DXCM,2.0775 , 2011-12-09 00:00:00-05:00 ,2.95 , 2012-02-16 00:00:00-05:00 ,0.8725,41.9976,38848.7 , 100,20 ,46 ,
, PENN,8.52363, 2011-12-05 00:00:00-05:00 , 10.1289 , 2012-03-26 00:00:00-04:00 ,1.60525 ,18.8329,2.47157e+06 ,93.75 ,48 ,76 ,
, AQN.TO,3.19726, 2011-11-18 00:00:00-05:00 ,3.58797, 2012-01-03 00:00:00-05:00 ,0.390716,12.2203, 5638.73, 100,22 ,29 ,
, GLD ,172.07 , 2011-11-09 00:00:00-05:00 ,173.96 , 2011-11-11 00:00:00-05:00 ,1.89, 1.09839 , 6548.59, 100,21 , 2 ,
, MA, 34.3473 , 2011-11-08 00:00:00-05:00 , 35.5502 , 2011-12-01 00:00:00-05:00 ,1.20288 , 3.50211 ,13508.1 , 100,12 ,16 ,
, MCD , 66.6924 , 2011-11-04 00:00:00-04:00 , 72.8741 , 2012-01-20 00:00:00-05:00 ,6.18174 , 9.26904 ,2.57862e+08 ,91.5966 , 119 ,51 ,
, LQD , 75.9954 , 2011-11-01 00:00:00-04:00 , 76.4651 , 2011-11-04 00:00:00-04:00 ,0.469749, 0.618129, 2029.59,96,25 , 3 ,
, PEP , 43.8102 , 2011-10-31 00:00:00-04:00 , 46.8267 , 2012-01-04 00:00:00-05:00 ,3.01647 , 6.88532 ,2.96237e+06 ,90.8257 , 109 ,44 ,
, BIDU,144.62 , 2011-10-28 00:00:00-04:00 ,126.63 , 2011-12-08 00:00:00-05:00 ,-17.99, -12.4395,48547.3 ,93.75 ,16 , 4 ,
, TSM ,9.125, 2011-10-27 00:00:00-04:00 ,9.31525, 2011-12-05 00:00:00-05:00 ,0.190249, 2.08493 , 161070 ,94.7368 ,38 ,26 ,
, AXP , 41.4642 , 2011-10-25 00:00:00-04:00 , 43.7128 , 2011-10-28 00:00:00-04:00 ,2.24857 , 5.42292 ,2.28792e+07 ,90.3846 , 104 , 3 ,
, SIX , 10.8735 , 2011-10-24 00:00:00-04:00 , 15.7483 , 2012-02-13 00:00:00-05:00 ,4.87485 ,44.8324, 2347.79, 100, 3 ,76 ,
, CURE,3.60491, 2011-10-21 00:00:00-04:00 ,4.70652, 2012-02-28 00:00:00-05:00 ,1.1016,30.5584, 1305.58, 100, 1 ,80 ,
, MELI, 59.5553 , 2011-10-20 00:00:00-04:00 , 92.0021 , 2011-12-06 00:00:00-05:00 , 32.4467,54.4817,14609.1 , 100,12 ,32 ,
, ARX.TO, 14.3083 , 2011-10-19 00:00:00-04:00 , 15.4417 , 2011-12-07 00:00:00-05:00 ,1.13344 , 7.92153 ,28393.7 ,90.4762 ,42 ,35 ,
, GOOGL , 14.7775 , 2011-10-18 00:00:00-04:00 , 16.7237 , 2012-01-04 00:00:00-05:00 ,1.9462,13.17,25887.6 , 100,17 ,53 ,
, ABT , 19.7793 , 2011-10-14 00:00:00-04:00 , 20.4545 , 2011-11-11 00:00:00-05:00 ,0.675188, 3.4136, 840744 ,94.186,86 ,20 ,
, LMT , 52.0605 , 2011-10-13 00:00:00-04:00 , 63.412, 2012-03-27 00:00:00-04:00 , 11.3515,21.8045,3.16512e+07 ,95.6522 ,92 , 113 ,
, MG.TO , 13.5612 , 2011-10-12 00:00:00-04:00 , 17.1411 , 2012-03-27 00:00:00-04:00 ,3.57994 ,26.3985, 7382.49, 100,18 , 115 ,
, INCY, 16.3, 2011-10-11 00:00:00-04:00 , 12.8, 2011-11-09 00:00:00-05:00 , -3.5 , -21.4724,2.59704e+08 ,91.3043 ,46 , 1 ,
, BNS.TO, 13.888, 2011-09-30 00:00:00-04:00 , 14.0145 , 2011-10-12 00:00:00-04:00 ,0.126446, 0.910467,31088.8 ,91.8367 ,49 , 7 ,
, VZ, 20.1341 , 2011-09-28 00:00:00-04:00 , 20.8689 , 2011-10-27 00:00:00-04:00 ,0.73481 , 3.64958 , 199883 ,95.8904 ,73 ,21 ,
, TSLA,1.75867, 2011-09-23 00:00:00-04:00 ,2.32933, 2011-11-16 00:00:00-05:00 ,0.570666,32.4488, 2495.15, 100, 3 ,38 ,
, SBUX, 16.495, 2011-09-19 00:00:00-04:00 , 17.7774 , 2011-11-08 00:00:00-05:00 ,1.2824, 7.77452 , 624186 ,95.8333 ,48 ,36 ,
, AQN.TO,3.16941, 2011-09-16 00:00:00-04:00 ,3.18075, 2011-10-06 00:00:00-04:00 ,0.0113401 , 0.3578, 5024.69, 100,21 ,14 ,
, DAL ,7.46013, 2011-09-15 00:00:00-04:00 ,7.84813, 2011-10-24 00:00:00-04:00 ,0.387998, 5.20095 , 6846.7 , 100,13 ,27 ,
, UAL , 20.13 , 2011-09-14 00:00:00-04:00 , 21.43 , 2011-09-26 00:00:00-04:00 ,1.3 , 6.45803 ,55576 ,94.7368 ,19 , 8 ,
, CM.TO , 20.2171 , 2011-09-09 00:00:00-04:00 , 20.7683 , 2011-10-12 00:00:00-04:00 ,0.551218, 2.72649 ,46836.9 ,95.7447 ,47 ,22 ,
, NVDA,3.25184, 2011-09-08 00:00:00-04:00 ,3.62793, 2011-12-01 00:00:00-05:00 ,0.376094,11.5656,4.66409e+06 ,96.4286 ,28 ,59 ,
, MO, 12.9657 , 2011-09-01 00:00:00-04:00 , 13.5143 , 2011-10-11 00:00:00-04:00 ,0.548588, 4.23107 ,3.01157e+08 ,90.8333 , 120 ,27 ,
, DG, 33.1514 , 2011-08-31 00:00:00-04:00 , 36.5571 , 2011-10-25 00:00:00-04:00 ,3.40572 ,10.2732, 1991.29, 100, 6 ,38 ,
, CSCO, 10.7642 , 2011-08-30 00:00:00-04:00 , 13.22 , 2011-11-15 00:00:00-05:00 ,2.45575 ,22.814 ,3.74933e+06 ,94.9153 ,59 ,54 ,
, BCE.TO, 19.7014 , 2011-08-26 00:00:00-04:00 , 20.739, 2011-11-08 00:00:00-05:00 ,1.03768 , 5.26703 ,61213.5 ,97.619,42 ,50 ,
, TLT , 74.6369 , 2011-08-05 00:00:00-04:00 , 90.8152 , 2011-10-03 00:00:00-04:00 , 16.1784,21.6761, 3859.07,95.6522 ,23 ,40 ,
, PM, 38.8265 , 2011-08-01 00:00:00-04:00 , 37.0037 , 2011-08-09 00:00:00-04:00 , -1.82272 ,-4.69453 , 2414.71,90,10 , 2 ,
, GLD ,156.12 , 2011-07-22 00:00:00-04:00 ,184.59 , 2011-08-22 00:00:00-04:00 , 28.47,18.236 , 6477.44, 100,20 ,21 ,
, VTR , 35.8028 , 2011-07-21 00:00:00-04:00 , 35.8998 , 2011-07-22 00:00:00-04:00 ,0.0970154 , 0.270971,53979.6 ,92.1053 ,38 , 1 ,
, SPG , 65.5796 , 2011-07-19 00:00:00-04:00 , 66.7578 , 2011-07-26 00:00:00-04:00 ,1.17819 , 1.79658 ,40442.2 ,94.1176 ,51 , 5 ,
, EMA.TO, 17.9947 , 2011-07-18 00:00:00-04:00 , 18.2454 , 2011-07-25 00:00:00-04:00 ,0.250776, 1.39361 ,13783.9 ,95.4545 ,44 , 5 ,
, DIA , 94.6404 , 2011-07-15 00:00:00-04:00 , 96.5172 , 2011-07-21 00:00:00-04:00 ,1.87672 , 1.983 , 4325.28,94.2857 ,35 , 4 ,
, BMY , 19.7425 , 2011-07-13 00:00:00-04:00 , 20.1029 , 2011-07-21 00:00:00-04:00 ,0.360443, 1.82572 ,4.75111e+06 ,93.6937 , 111 , 6 ,
, WYNN,110.986, 2011-07-12 00:00:00-04:00 ,116.915, 2011-07-22 00:00:00-04:00 ,5.92883 , 5.34197 , 151184 ,96.1538 ,26 , 8 ,
, DXCM,3.7975 , 2011-07-11 00:00:00-04:00 ,3.915, 2011-07-15 00:00:00-04:00 ,0.1175, 3.09414 ,27358.7 , 100,19 , 4 ,
, EBAY, 12.956, 2011-07-08 00:00:00-04:00 , 13.3437 , 2011-07-26 00:00:00-04:00 ,0.387672, 2.99222 , 301623 , 100,34 ,12 ,
